persistentID,persistentArtist,persistentAlbum,persistentGenre,dateID,Song Title,Album Artist,Album,Genre,Date,Plays (as of date),Skips (as of date),Scrobbles,Length,Date Relaesed,Date Added
2.34E+18,8.31E+18,6.70E+17,1.67E+19,1644913864,Don't Stop Believin',Journey,Escape (Bonus Track Version),Rock,"Feb 15, 2022 at 3:31:04 AM",5,4,10174111,251,6/3/1981,3/9/2020
2.34E+18,8.31E+18,6.70E+17,1.67E+19,1652513409,Don't Stop Believin',Journey,Escape (Bonus Track Version),Rock,"May 14, 2022 at 3:30:09 AM",6,4,10174111,251,6/3/1981,3/9/2020
2.34E+18,8.60E+18,6.00E+18,1.67E+19,1632451548,Don't Stop Me Now,Queen,"The Platinum Collection (Greatest Hits I, II & III)",Rock,"Sep 23, 2021 at 10:45:47 PM",3,2,8152366,210,11/10/1978,3/16/2020
2.34E+18,8.60E+18,6.00E+18,1.67E+19,1651039206,Don't Stop Me Now,Queen,"The Platinum Collection (Greatest Hits I, II & III)",Rock,"Apr 27, 2022 at 2:00:06 AM",4,2,8152366,210,11/10/1978,3/16/2020
2.34E+18,8.60E+18,6.00E+18,1.67E+19,1651131005,Don't Stop Me Now,Queen,"The Platinum Collection (Greatest Hits I, II & III)",Rock,"Apr 28, 2022 at 3:30:05 AM",5,2,8152366,210,11/10/1978,3/16/2020
2.34E+18,1.44E+19,1.78E+19,1.48E+19,1632451548,Don't Stop the Music,Rihanna,Good Girl Gone Bad: Reloaded,R&B/Soul,"Sep 23, 2021 at 10:45:47 PM",5,1,6681835,267,5/30/2007,3/16/2020
2.34E+18,1.44E+19,1.78E+19,1.48E+19,1634882402,Don't Stop the Music,Rihanna,Good Girl Gone Bad: Reloaded,R&B/Soul,"Oct 22, 2021 at 2:00:01 AM",6,1,6681835,267,5/30/2007,3/16/2020
2.34E+18,1.44E+19,1.78E+19,1.48E+19,1635406202,Don't Stop the Music,Rihanna,Good Girl Gone Bad: Reloaded,R&B/Soul,"Oct 28, 2021 at 3:30:01 AM",7,1,6681835,267,5/30/2007,3/16/2020
2.34E+18,1.44E+19,1.78E+19,1.48E+19,1651131005,Don't Stop the Music,Rihanna,Good Girl Gone Bad: Reloaded,R&B/Soul,"Apr 28, 2022 at 3:30:05 AM",7,2,6681835,267,5/30/2007,3/16/2020
2.34E+18,1.60E+19,2.97E+18,1.52E+19,1632451548,Don't Take the Girl,Tim McGraw,Greatest Hits,Country,"Sep 23, 2021 at 10:45:47 PM",0,1,314507,250,3/22/1994,3/18/2020
2.34E+18,1.60E+19,2.97E+18,1.52E+19,1635751802,Don't Take the Girl,Tim McGraw,Greatest Hits,Country,"Nov 1, 2021 at 3:30:02 AM",1,1,314507,250,3/22/1994,3/18/2020
2.34E+18,1.60E+19,2.97E+18,1.52E+19,1637397004,Don't Take the Girl,Tim McGraw,Greatest Hits,Country,"Nov 20, 2021 at 3:30:04 AM",2,1,314507,250,3/22/1994,3/18/2020
2.34E+18,1.60E+19,2.97E+18,1.52E+19,1637656202,Don't Take the Girl,Tim McGraw,Greatest Hits,Country,"Nov 23, 2021 at 3:30:01 AM",3,1,314507,250,3/22/1994,3/18/2020
2.34E+18,1.60E+19,2.97E+18,1.52E+19,1645518606,Don't Take the Girl,Tim McGraw,Greatest Hits,Country,"Feb 22, 2022 at 3:30:05 AM",4,1,314507,250,3/22/1994,3/18/2020
2.34E+18,1.60E+19,2.97E+18,1.52E+19,1651390203,Don't Take the Girl,Tim McGraw,Greatest Hits,Country,"May 1, 2022 at 3:30:03 AM",5,1,314507,250,3/22/1994,3/18/2020
2.34E+18,1.17E+19,4.70E+18,1.10E+18,1632451548,Don't Tell Me,Avril Lavigne,Under My Skin,Pop,"Sep 23, 2021 at 10:45:47 PM",15,6,2555668,202,3/1/2004,3/2/2020
2.34E+18,1.54E+19,2.18E+18,5.13E+18,1632451548,Don't Threaten Me with a Good Time,Panic! At the Disco,Death of a Bachelor,Alternative,"Sep 23, 2021 at 10:45:47 PM",10,3,2150384,213,1/15/2016,3/3/2020
2.34E+18,1.54E+19,2.18E+18,5.13E+18,1654408802,Don't Threaten Me with a Good Time,Panic! At the Disco,Death of a Bachelor,Alternative,"Jun 5, 2022 at 2:00:01 AM",11,3,2150384,213,1/15/2016,3/3/2020
2.34E+18,1.08E+19,1.32E+19,5.13E+18,1632451548,Don't Wanna,HAIM,Women In Music Pt. III,Alternative,"Sep 23, 2021 at 10:45:47 PM",3,2,850725,202,5/21/2020,6/29/2020
2.34E+18,1.08E+19,1.32E+19,5.13E+18,1644827403,Don't Wanna,HAIM,Women In Music Pt. III,Alternative,"Feb 14, 2022 at 3:30:02 AM",4,2,850725,202,5/21/2020,6/29/2020
2.34E+18,1.08E+19,1.32E+19,5.13E+18,1647675003,Don't Wanna,HAIM,Women In Music Pt. III,Alternative,"Mar 19, 2022 at 3:30:03 AM",4,3,850725,202,5/21/2020,6/29/2020
2.34E+18,1.08E+19,1.32E+19,5.13E+18,1649316603,Don't Wanna,HAIM,Women In Music Pt. III,Alternative,"Apr 7, 2022 at 3:30:03 AM",4,4,850725,202,5/21/2020,6/29/2020
2.34E+18,1.08E+19,1.32E+19,5.13E+18,1651217402,Don't Wanna,HAIM,Women In Music Pt. III,Alternative,"Apr 29, 2022 at 3:30:02 AM",5,4,850725,202,5/21/2020,6/29/2020
2.34E+18,1.08E+19,1.32E+19,5.13E+18,1651644002,Don't Wanna,HAIM,Women In Music Pt. III,Alternative,"May 4, 2022 at 2:00:01 AM",6,4,850725,202,5/21/2020,6/29/2020
2.34E+18,1.67E+19,1.83E+19,1.10E+18,1632451548,Don't Wanna Love You,Colbie Caillat,The Malibu Sessions,Pop,"Sep 23, 2021 at 10:45:47 PM",5,5,15086,245,10/7/2016,3/2/2020
2.34E+18,1.67E+19,1.83E+19,1.10E+18,1632987004,Don't Wanna Love You,Colbie Caillat,The Malibu Sessions,Pop,"Sep 30, 2021 at 3:30:03 AM",5,6,15086,245,10/7/2016,3/2/2020
2.34E+18,1.67E+19,1.83E+19,1.10E+18,1635319801,Don't Wanna Love You,Colbie Caillat,The Malibu Sessions,Pop,"Oct 27, 2021 at 3:30:00 AM",5,7,15086,245,10/7/2016,3/2/2020
2.34E+18,1.16E+19,1.11E+19,1.52E+19,1632451548,Don't Waste Your Heart,The Chicks,Fly,Country,"Sep 23, 2021 at 10:45:47 PM",26,4,6762,170,8/31/1999,3/2/2020
2.34E+18,1.16E+19,1.11E+19,1.52E+19,1639557002,Don't Waste Your Heart,The Chicks,Fly,Country,"Dec 15, 2021 at 3:30:01 AM",27,4,6762,170,8/31/1999,3/2/2020
2.34E+18,1.16E+19,1.11E+19,1.52E+19,1645605005,Don't Waste Your Heart,The Chicks,Fly,Country,"Feb 23, 2022 at 3:30:04 AM",28,4,6762,170,8/31/1999,3/2/2020
